"MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","NoGarage","NoBsmt","LotFrontageMissing","Artery","Feedr","Norm","PosA","PosN","RRAe","RRAn","RRNe","RRNn","SecondFlr","Remodeled","BrandNew","HighSeason","BedSize","RoomSize"
"50","RL",60,13680,"Pave","None","Reg","HLS","AllPub","Inside","Mod","Crawfor","1Fam","1.5Fin",5,6,1940,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"CBlock",3,4,2,6,728,2,0,112,840,"GasA",5,"Y",5,840,727,0,1567,1,0,1,1,2,1,2,6,5,2,4,"Detchd",1961,2,2,440,4,4,"Y",0,21,150,0,0,0,1,5,"None",0,2,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","0",783.5,261.166666666667
"20","RL",80,14680,"Pave","Grvl","IR1","HLS","AllPub","Inside","Gtl","Crawfor","1Fam","1Story",5,4,1960,1960,"Gable","CompShg","MetalSd","MetalSd","None",0,2,3,"CBlock",3,4,2,4,793,2,0,480,1273,"GasA",5,"Y",5,1273,0,0,1273,0,0,1,0,2,1,2,5,1,0,1,"Attchd",1960,2,1,307,4,4,"Y",483,0,0,0,115,0,1,4,"None",0,6,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","1",636.5,254.6
"90","RL",0,8145,"Pave","None","IR1","HLS","AllPub","Corner","Gtl","Crawfor","Duplex","2.5Unf",7,6,1940,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"BrkTil",3,4,2,3,246,2,0,674,920,"GasA",5,"Y",5,1240,1240,0,2480,0,0,2,1,5,2,2,13,1,2,5,"Detchd",1940,2,2,400,4,4,"Y",0,0,57,0,0,0,1,3,"None",0,7,2009,"WD","Normal",NA,0,0,1,"0","0","1","0","0","0","0","0","0","1","1","0","1",496,190.769230769231
"20","RL",70,9100,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","1Fam","1Story",5,6,1954,1954,"Gable","CompShg","BrkFace","BrkFace","None",0,2,4,"BrkTil",3,4,3,4,154,6,694,264,1112,"GasA",5,"Y",5,1112,0,0,1112,1,0,1,0,2,1,2,6,1,1,5,"Attchd",1954,2,1,390,4,4,"Y",0,0,0,0,0,0,1,4,"None",0,10,2009,"WD","Family",NA,0,0,0,"0","1","1","0","0","0","0","0","0","0","0","0","0",556,185.333333333333
"20","RL",90,13339,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Crawfor","1Fam","1Story",6,6,1960,1960,"Gable","CompShg","HdBoard","Plywood","Stone",132,2,3,"CBlock",3,4,2,3,65,5,875,621,1561,"GasA",3,"Y",5,1561,0,0,1561,1,0,2,0,3,1,2,6,1,1,5,"Attchd",1960,4,2,463,4,4,"Y",0,148,0,0,120,0,1,3,"None",0,5,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","1",520.333333333333,260.166666666667
"50","RL",78,15600,"Pave","None","Reg","Bnk","AllPub","Inside","Gtl","Crawfor","1Fam","1.5Fin",5,7,1949,2005,"Gable","CompShg","BrkComm","Brk Cmn","None",0,2,3,"BrkTil",3,4,2,5,312,4,507,248,1067,"GasW",2,"N",5,986,537,0,1523,1,0,2,0,3,1,1,7,3,1,4,"Attchd",1949,2,1,295,4,4,"Y",0,0,81,0,0,0,1,3,"None",0,10,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","0",507.666666666667,217.571428571429
"20","RL",100,17500,"Pave","None","Reg","Bnk","AllPub","Corner","Mod","Crawfor","1Fam","1Story",6,5,1954,1954,"Gable","CompShg","HdBoard","HdBoard","Stone",420,2,3,"PConc",3,4,4,3,784,5,435,91,1310,"GasA",5,"Y",5,1906,0,0,1906,1,0,1,1,3,1,2,6,1,2,5,"Basment",1954,2,2,576,4,4,"Y",0,201,0,0,0,0,1,3,"None",0,1,2009,"WD","Normal",NA,0,0,0,"0","0","1","1","0","0","0","0","0","0","0","0","0",635.333333333333,317.666666666667
"160","RM",24,1733,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Blueste","Twnhs","2Story",6,6,1980,1980,"Gable","CompShg","MetalSd","MetalSd","None",0,2,3,"CBlock",3,4,2,2,0,2,0,516,516,"GasA",3,"Y",5,516,516,0,1032,0,0,1,0,2,1,2,5,1,1,4,"Detchd",1980,2,2,452,4,4,"Y",279,0,0,0,0,0,1,5,"None",0,5,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","0","0","1",516,206.4
"160","RM",24,1488,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Blueste","TwnhsE","2Story",6,6,1980,1992,"Gable","CompShg","MetalSd","MetalSd","None",0,2,4,"CBlock",4,4,3,6,471,2,0,90,561,"GasA",3,"Y",5,561,668,0,1229,1,0,1,1,2,1,3,5,1,1,4,"Attchd",1980,4,2,462,4,4,"Y",176,0,0,0,0,0,1,5,"None",0,10,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","0",614.5,245.8
"160","RM",24,1612,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Blueste","Twnhs","2Story",6,6,1980,1980,"Gable","CompShg","MetalSd","MetalSd","None",0,2,3,"CBlock",4,4,2,2,0,2,0,561,561,"GasA",3,"Y",5,561,668,0,1229,0,0,1,1,2,1,2,5,1,1,4,"Attchd",1980,4,2,462,4,4,"Y",154,0,0,0,0,0,1,4,"None",0,7,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","0","0","1",614.5,245.8
"80","RL",0,13607,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Crawfor","1Fam","SLvl",6,6,1986,1986,"Gable","CompShg","VinylSd","VinylSd","BrkFace",242,2,4,"CBlock",3,4,2,6,454,2,0,118,572,"GasA",4,"Y",5,1182,800,0,1982,1,0,2,1,3,1,2,6,1,1,4,"BuiltIn",1986,4,2,501,4,4,"Y",400,112,0,0,0,0,1,3,"Shed",1500,4,2009,"WD","Normal",NA,0,0,1,"0","0","1","0","0","0","0","0","0","1","0","0","0",660.666666666667,330.333333333333
"20","RL",0,17597,"Pave","None","Reg","Bnk","AllPub","Inside","Gtl","Crawfor","1Fam","1Story",7,9,1971,2009,"Hip","CompShg","BrkFace","BrkFace","None",0,3,4,"CBlock",4,4,2,7,803,6,419,581,1803,"GasA",3,"Y",5,2365,0,0,2365,1,0,2,0,3,1,4,7,4,2,5,"Attchd",1971,4,2,551,4,4,"Y",200,144,0,0,0,0,1,5,"None",0,7,2009,"WD","Normal",NA,0,0,1,"0","0","1","0","0","0","0","0","0","0","1","0","1",788.333333333333,337.857142857143
"70","RM",50,8660,"Pave","None","Reg","Bnk","AllPub","Inside","Gtl","IDOTRR","1Fam","2Story",5,6,1900,1993,"Gambrel","CompShg","AsbShng","AsbShng","None",0,2,3,"BrkTil",3,4,2,2,0,2,0,760,760,"GasA",5,"N",5,928,928,312,2168,0,0,2,0,5,1,3,11,1,0,1,"Detchd",1998,2,2,576,4,4,"Y",467,160,78,0,0,0,1,3,"None",0,12,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","0",371.2,168.727272727273
"30","C (all)",60,10200,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","1Fam","1Story",4,6,1925,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,2,3,"BrkTil",3,4,2,2,0,2,0,572,572,"GasA",2,"N",2,572,0,0,572,0,0,1,0,2,1,2,4,1,0,1,"Detchd",1940,2,1,200,4,4,"N",0,0,72,0,0,0,1,3,"None",0,5,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","1",286,143
"120","RM",44,3843,"Pave","None","IR1","HLS","AllPub","Inside","Mod","Crawfor","TwnhsE","1Story",8,5,2007,2008,"Hip","CompShg","CemntBd","CmentBd","Stone",174,4,3,"PConc",5,4,5,7,1476,2,0,120,1596,"GasA",5,"Y",5,1648,0,0,1648,1,1,2,0,2,1,4,5,1,1,5,"Attchd",2007,4,2,482,4,4,"Y",162,53,0,153,0,0,1,3,"None",0,6,2009,"New","Partial",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","1",824,329.6
"30","Missing",109,21780,"Grvl","None","Reg","Lvl","Unknown","Inside","Gtl","IDOTRR","1Fam","1Story",2,4,1910,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,1,2,"CBlock",1,1,1,1,0,1,0,0,0,"GasA",3,"N",4,810,0,0,810,0,0,1,0,1,1,2,4,4,0,1,"Detchd",1975,2,1,280,4,4,"N",119,24,0,0,0,0,1,3,"None",0,3,2009,"ConLD","Normal",NA,0,1,0,"0","0","1","0","0","0","0","0","0","0","1","0","0",810,202.5
"60","RL",75,10125,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","1Fam","2Story",8,5,2000,2001,"Gable","CompShg","CemntBd","CmentBd","None",0,3,3,"PConc",4,4,2,6,445,5,250,412,1107,"GasA",5,"Y",5,1040,1012,0,2052,0,0,2,1,3,1,3,7,1,1,4,"BuiltIn",2000,4,3,642,4,4,"Y",210,91,0,0,0,0,1,3,"None",0,5,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","1",684,293.142857142857
"85","RL",75,9750,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","1Fam","SFoyer",6,6,1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,2,3,"CBlock",3,4,4,6,767,2,0,135,902,"GasA",5,"Y",5,926,0,0,926,1,0,1,0,2,1,2,5,1,1,4,"Attchd",1977,2,1,351,4,4,"Y",319,0,0,0,0,0,1,4,"None",0,4,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","0",463,185.2
"85","RL",72,9360,"Pave","None","Reg","Bnk","AllPub","Inside","Gtl","Mitchel","1Fam","SFoyer",6,7,1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,2,3,"CBlock",4,4,4,7,841,3,116,0,957,"GasA",3,"Y",5,1287,0,0,1287,1,0,1,1,2,1,2,5,1,2,3,"Attchd",1977,3,2,541,4,4,"Y",302,39,0,0,120,0,1,2,"None",0,11,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","0",643.5,257.4
"20","RL",82,11070,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","1Fam","1Story",5,5,1991,1991,"Gable","CompShg","HdBoard","HdBoard","None",0,2,3,"PConc",4,4,2,5,55,2,0,1527,1582,"GasA",3,"Y",5,1595,0,0,1595,1,0,2,0,2,1,2,5,1,0,1,"Detchd",1991,2,2,672,4,4,"Y",0,0,0,0,0,0,1,3,"None",0,4,2009,"COD","Abnorml",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","0",797.5,319
"20","RL",113,13438,"Pave","None","IR1","HLS","AllPub","Corner","Gtl","Timber","1Fam","1Story",9,5,2008,2008,"Gable","CompShg","CemntBd","CmentBd","Stone",246,4,3,"CBlock",5,4,5,7,1758,2,0,432,2190,"GasA",5,"Y",5,2036,0,0,2036,1,0,2,0,3,1,4,9,1,1,6,"Attchd",2008,4,3,780,4,4,"Y",90,154,0,0,0,0,1,3,"None",0,7,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","1",678.666666666667,226.222222222222
"20","RL",79,14463,"Pave","None","IR1","HLS","AllPub","Corner","Gtl","Timber","1Fam","1Story",9,5,2008,2008,"Gable","CompShg","CemntBd","CmentBd","BrkFace",406,4,3,"PConc",5,4,5,7,1115,2,0,526,1641,"GasA",5,"Y",5,1641,0,0,1641,1,0,2,0,3,1,4,7,1,0,1,"Attchd",2008,4,3,885,4,4,"Y",0,95,0,0,0,0,1,3,"None",0,1,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","0",547,234.428571428571
"60","RL",0,9839,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","Timber","1Fam","2Story",6,8,1980,2006,"Gable","CompShg","MetalSd","MetalSd","None",0,2,4,"PConc",4,4,2,6,462,2,0,250,712,"GasA",5,"Y",5,1375,862,0,2237,0,0,2,1,3,1,3,7,1,1,4,"BuiltIn",1980,4,2,440,4,4,"Y",305,24,0,0,0,0,1,3,"Shed",2500,2,2009,"WD","Normal",NA,0,0,1,"0","0","1","0","0","0","0","0","0","1","1","0","0",745.666666666667,319.571428571429
"80","RL",125,14419,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Timber","1Fam","SLvl",7,5,1987,1989,"Hip","CompShg","Plywood","Plywood","BrkFace",310,2,3,"PConc",4,4,5,7,904,6,624,117,1645,"GasA",5,"Y",5,1479,0,0,1479,2,0,2,1,3,1,3,7,4,1,3,"Attchd",1987,4,2,578,4,4,"Y",224,238,0,0,0,0,1,3,"None",0,7,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","1",493,211.285714285714
"60","RL",75,9157,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Timber","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,4,2,2,0,2,0,912,912,"GasA",5,"Y",5,1072,942,0,2014,0,0,2,1,3,1,3,9,1,0,1,"Attchd",2003,4,2,486,4,4,"Y",124,114,0,0,0,0,1,3,"None",0,2,2009,"WD","Abnorml",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","0","0","0",671.333333333333,223.777777777778
"20","RL",85,12633,"Pave","None","IR1","HLS","AllPub","Inside","Gtl","Timber","1Fam","1Story",9,5,2007,2007,"Hip","CompShg","CemntBd","CmentBd","Stone",290,4,3,"PConc",5,4,5,7,1640,2,0,338,1978,"GasA",5,"Y",5,1978,0,0,1978,1,0,2,0,2,1,4,7,1,1,5,"Attchd",2007,4,3,920,4,4,"Y",308,52,0,0,0,0,1,3,"None",0,5,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","1",989,282.571428571429
"20","RL",75,12518,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","1Fam","1Story",5,7,1968,1968,"Gable","CompShg","HdBoard","HdBoard","BrkFace",182,2,3,"CBlock",3,4,2,6,532,2,0,476,1008,"GasA",4,"Y",5,1008,0,0,1008,0,0,1,0,3,1,3,6,1,0,1,"Attchd",1968,2,1,384,4,4,"Y",144,0,0,0,0,0,1,4,"None",0,4,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","0",336,168
"20","RL",83,13383,"Pave","None","IR1","Lvl","AllPub","Inside","Mod","Mitchel","1Fam","1Story",5,5,1969,2000,"Hip","CompShg","HdBoard","HdBoard","BrkFace",176,2,3,"CBlock",3,4,2,5,594,2,0,594,1188,"GasA",5,"Y",5,1404,0,0,1404,0,0,2,0,3,1,2,7,1,1,2,"Attchd",1969,2,2,504,4,4,"Y",0,16,0,0,0,0,1,3,"None",0,3,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","0",468,200.571428571429
"85","RL",50,7689,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","1Fam","SFoyer",5,8,1972,1972,"Gable","CompShg","MetalSd","MetalSd","None",0,2,3,"CBlock",4,4,4,7,720,5,76,0,796,"GasA",4,"Y",5,796,0,0,796,0,1,1,0,2,1,2,4,1,0,1,"Detchd",1998,2,1,336,4,4,"Y",138,0,0,0,0,0,1,4,"None",0,7,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","1",398,199
"80","RL",62,7706,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","1Fam","SLvl",6,5,1993,1996,"Gable","CompShg","HdBoard","HdBoard","None",0,2,4,"CBlock",4,4,4,4,114,7,270,0,384,"GasA",5,"Y",5,1091,0,0,1091,0,1,1,0,2,1,2,5,1,0,1,"Attchd",1993,4,1,429,4,4,"Y",280,0,0,0,0,0,1,3,"Shed",700,8,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","0",545.5,218.2
"85","RL",70,7669,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","1Fam","SFoyer",5,6,1992,1993,"Gable","CompShg","HdBoard","Wd Shng","None",0,2,3,"PConc",4,4,4,7,718,3,110,0,828,"GasA",3,"Y",5,883,0,0,883,1,0,1,0,2,1,2,5,1,1,3,"Detchd",1998,2,2,698,4,4,"Y",100,32,0,0,0,0,1,5,"None",0,6,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","1",441.5,176.6
"60","RL",62,10429,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","1Fam","2Story",5,5,1992,1992,"Gable","CompShg","HdBoard","Wd Shng","None",0,2,3,"PConc",4,4,2,6,330,2,0,294,624,"GasA",3,"Y",5,624,663,0,1287,0,0,1,1,3,1,2,6,1,0,1,"Detchd",2001,2,2,440,4,4,"Y",150,0,0,0,0,0,1,3,"None",0,7,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","0","0","1",429,214.5
"60","RL",70,10457,"Pave","None","IR1","Lvl","AllPub","Inside","Mod","Mitchel","1Fam","2Story",5,7,1969,1969,"Gable","CompShg","VinylSd","VinylSd","BrkFace",178,3,5,"CBlock",3,4,5,5,496,3,288,0,784,"GasA",5,"Y",5,784,848,0,1632,0,0,1,1,4,1,2,7,1,1,4,"Attchd",1969,3,2,898,4,4,"Y",0,173,368,0,0,0,1,4,"None",0,4,2009,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","0","0","0",408,233.142857142857
"60","RL",72,8702,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","1Fam","2Story",6,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,2,3,"PConc",3,4,2,5,706,2,0,220,926,"GasA",5,"Y",5,926,678,0,1604,0,0,2,1,3,1,2,7,1,1,4,"Attchd",1997,4,2,470,4,4,"Y",0,36,0,0,0,0,1,3,"None",0,4,2008,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","0",534.666666666667,229.142857142857
"60","RL",65,8139,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","1Fam","2Story",6,5,1995,1996,"Gable","CompShg","VinylSd","VinylSd","BrkFace",119,2,3,"PConc",4,4,2,6,476,2,0,204,680,"GasA",4,"Y",5,680,790,0,1470,0,0,2,1,3,1,2,7,1,1,4,"BuiltIn",1995,4,2,420,4,4,"Y",192,49,0,0,0,0,1,3,"None",0,10,2008,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","0",490,210
"60","RL",59,9535,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","1Fam","2Story",6,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,2,3,"PConc",4,4,5,7,851,2,0,75,926,"GasA",5,"Y",5,926,678,0,1604,0,0,2,1,3,1,2,7,1,0,1,"Attchd",1998,4,2,472,4,4,"Y",100,82,0,0,0,0,1,3,"None",0,5,2008,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","0","0","1",534.666666666667,229.142857142857
"60","RL",0,15038,"Pave","None","IR2","Lvl","AllPub","Corner","Gtl","Gilbert","1Fam","2Story",6,5,1996,1996,"Gable","CompShg","HdBoard","HdBoard","None",0,2,3,"PConc",4,4,2,4,138,2,0,778,916,"GasA",4,"Y",5,916,720,0,1636,0,0,2,1,3,1,2,7,1,1,4,"Attchd",1996,4,2,386,4,4,"Y",168,84,0,0,0,0,1,3,"None",0,11,2008,"WD","Normal",NA,0,0,1,"0","0","1","0","0","0","0","0","0","1","0","0","0",545.333333333333,233.714285714286
"20","RL",53,14137,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","1Fam","1Story",5,5,1996,1997,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"PConc",4,4,2,7,450,2,0,898,1348,"GasA",4,"Y",5,1384,0,0,1384,1,0,2,0,3,1,3,7,1,0,1,"Attchd",1996,2,2,404,4,4,"Y",0,39,0,0,0,0,1,3,"None",0,11,2008,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","0",461.333333333333,197.714285714286
"120","RL",45,6264,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","StoneBr","1Fam","1Story",8,5,1997,1997,"Gable","CompShg","CemntBd","CmentBd","None",0,3,3,"PConc",5,4,3,7,656,2,0,1008,1664,"GasA",5,"Y",5,1682,0,0,1682,1,0,1,1,1,1,3,6,4,1,4,"Attchd",1997,4,2,528,4,4,"Y",0,0,0,0,0,0,1,3,"None",0,7,2008,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","1",1682,280.333333333333
"120","RL",39,5070,"Pave","None","IR1","HLS","AllPub","Inside","Gtl","StoneBr","TwnhsE","1Story",8,5,1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"PConc",4,4,3,2,0,2,0,1280,1280,"GasA",5,"Y",5,1280,0,0,1280,0,0,2,0,2,1,3,5,1,0,1,"Attchd",1992,3,2,506,4,4,"Y",0,82,0,0,144,0,1,3,"None",0,8,2008,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","0",640,256
"60","RL",73,11184,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","1Fam","2Story",6,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,2,3,"PConc",4,4,2,2,0,2,0,932,932,"GasA",4,"Y",5,932,701,0,1633,0,0,2,1,3,1,2,7,1,1,4,"Attchd",1998,4,2,460,4,4,"Y",0,39,0,0,0,0,1,3,"None",0,4,2008,"WD","Family",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","0","0","0",544.333333333333,233.285714285714
"60","RL",0,14067,"Pave","None","Reg","Lvl","AllPub","FR3","Gtl","Gilbert","1Fam","2Story",6,5,1991,1991,"Gable","CompShg","HdBoard","HdBoard","BrkFace",194,2,3,"PConc",4,4,2,6,504,2,0,332,836,"GasA",4,"Y",5,851,858,0,1709,1,0,2,1,3,1,3,7,1,0,1,"Attchd",1991,4,2,416,4,4,"Y",0,40,0,0,0,0,1,5,"None",0,9,2008,"WD","Normal",NA,0,0,1,"0","0","1","0","0","0","0","0","0","1","0","0","0",569.666666666667,244.142857142857
"120","RL",65,5950,"Pave","None","IR1","HLS","AllPub","Inside","Mod","StoneBr","TwnhsE","1Story",8,5,1989,1989,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"PConc",4,4,5,7,319,2,0,1018,1337,"GasA",4,"Y",5,1337,0,0,1337,1,0,2,0,2,1,3,5,1,1,4,"Attchd",1989,3,2,462,4,4,"Y",0,73,154,0,0,0,1,3,"None",0,4,2008,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","0",668.5,267.4
"60","RL",101,13543,"Pave","None","IR1","HLS","AllPub","Corner","Gtl","StoneBr","1Fam","2Story",8,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","Stone",130,3,3,"PConc",5,4,5,7,16,2,0,1152,1168,"GasA",5,"Y",5,1168,1332,0,2500,0,0,3,1,5,1,4,9,1,1,5,"BuiltIn",2005,4,3,683,4,4,"Y",192,32,0,0,0,0,1,3,"None",0,7,2008,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","0","0","1",500,277.777777777778
"20","RL",53,15401,"Pave","None","IR1","HLS","AllPub","CulDSac","Gtl","StoneBr","1Fam","1Story",9,5,2004,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",296,4,3,"PConc",5,4,5,7,1337,2,0,547,1884,"GasA",5,"Y",5,1884,0,0,1884,1,0,2,0,2,1,4,7,1,1,5,"Attchd",2004,4,3,670,4,4,"Y",214,76,0,0,0,0,1,3,"None",0,9,2008,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","0",942,269.142857142857
"20","RL",0,31220,"Pave","None","IR1","Bnk","Unknown","FR2","Gtl","Gilbert","1Fam","1Story",6,2,1952,1952,"Hip","CompShg","BrkFace","BrkFace","None",0,2,3,"CBlock",3,4,2,2,0,2,0,1632,1632,"GasA",3,"Y",4,1474,0,0,1474,0,0,1,0,3,1,2,7,5,2,5,"Attchd",1952,2,2,495,4,4,"Y",0,0,144,0,0,0,1,3,"Shed",750,5,2008,"WD","Normal",NA,0,0,1,"0","1","1","0","0","0","0","0","0","0","0","0","1",491.333333333333,210.571428571429
"120","RL",60,8118,"Pave","None","Reg","HLS","AllPub","Inside","Gtl","StoneBr","TwnhsE","1Story",9,5,2007,2007,"Hip","CompShg","MetalSd","MetalSd","BrkFace",178,4,3,"PConc",5,4,5,7,1034,2,0,676,1710,"GasA",5,"Y",5,1710,0,0,1710,1,0,2,0,2,1,4,6,1,1,5,"Attchd",2007,3,2,557,4,4,"Y",156,48,0,0,0,0,1,3,"None",0,7,2008,"WD","Normal",NA,0,0,0,"0","0","0","0","1","0","0","0","0","0","0","0","1",855,285
"20","RL",0,47280,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","1Fam","1Story",6,5,1950,1950,"Hip","CompShg","AsbShng","AsbShng","BrkFace",44,2,3,"CBlock",3,4,2,2,0,2,0,1488,1488,"GasA",4,"Y",5,1488,0,0,1488,0,0,2,1,3,1,2,6,1,1,4,"Attchd",1950,3,2,738,4,4,"Y",0,0,180,0,0,0,1,3,"None",0,7,2008,"WD","Family",NA,0,0,1,"0","0","1","0","0","0","0","0","0","0","0","0","1",496,248
"20","RL",63,12680,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","1Fam","1Story",7,6,1988,1988,"Gable","CompShg","Plywood","Wd Sdng","BrkFace",102,3,3,"CBlock",4,5,3,7,983,2,0,692,1675,"GasA",5,"Y",5,1688,0,0,1688,1,0,2,0,2,1,4,6,1,1,6,"Attchd",1988,3,2,528,4,4,"Y",0,48,0,0,141,0,1,3,"None",0,6,2008,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","1",844,281.333333333333
